date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:29:25	25260/25260	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:24%20GMT	https://workupload.com/legal/privacy	C:/My%20Web%20Sites/Work/workupload.com/legal/privacy.html	(from https://workupload.com/)
14:29:25	19796/19796	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:25%20GMT	https://workupload.com/legal/terms	C:/My%20Web%20Sites/Work/workupload.com/legal/terms.html	(from https://workupload.com/)
14:29:26	11504/11504	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:25%20GMT	https://workupload.com/signUp	C:/My%20Web%20Sites/Work/workupload.com/signUp.html	(from https://workupload.com/)
14:29:26	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Work/www.google-analytics.com/analytics.js	(from https://workupload.com/)
14:29:26	332/332	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:26%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/)
14:29:26	332/332	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:26%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/)
14:29:27	8008/8008	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:27%20GMT	https://workupload.com/help	C:/My%20Web%20Sites/Work/workupload.com/help.html	(from https://workupload.com/)
14:29:27	9417/9417	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:27%20GMT	https://workupload.com/faq	C:/My%20Web%20Sites/Work/workupload.com/faq.html	(from https://workupload.com/)
14:29:28	10000/10000	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:27%20GMT	https://workupload.com/contact	C:/My%20Web%20Sites/Work/workupload.com/contact.html	(from https://workupload.com/)
14:29:28	10015/10015	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:28%20GMT	https://workupload.com/about	C:/My%20Web%20Sites/Work/workupload.com/about.html	(from https://workupload.com/)
14:29:29	9572/9572	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:29%20GMT	https://workupload.com/imprint	C:/My%20Web%20Sites/Work/workupload.com/imprint.html	(from https://workupload.com/)
14:29:29	3430/3430	---M--	200	added ('OK')	image/png	etag:%22d66-5d4fe6c20d368%22	https://workupload.com/favicon/apple-touch-icon.png	C:/My%20Web%20Sites/Work/workupload.com/favicon/apple-touch-icon.png	(from https://workupload.com/)
14:29:29	1689/1689	---M--	200	added ('OK')	image/png	etag:%22699-5d4fe6c20d368%22	https://workupload.com/favicon/favicon-32x32.png	C:/My%20Web%20Sites/Work/workupload.com/favicon/favicon-32x32.png	(from https://workupload.com/)
14:29:30	7751/7751	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:29%20GMT	https://workupload.com/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/Work/workupload.com/fonts/glyphicons-halflings-regular.19.delayed	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:30	7752/7752	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:30%20GMT	https://workupload.com/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/Work/workupload.com/fonts/glyphicons-halflings-regulard41d.eot	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:30	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-5d4fe6c20e309%22	https://workupload.com/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/Work/workupload.com/fonts/glyphicons-halflings-regular.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:30	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-5d4fe6c20e309%22	https://workupload.com/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/Work/workupload.com/fonts/glyphicons-halflings-regular.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:30	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-5d4fe6c20e309%22	https://workupload.com/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/Work/workupload.com/fonts/glyphicons-halflings-regular.ttf	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:31	7751/7751	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:31%20GMT	https://workupload.com/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/Work/workupload.com/fonts/glyphicons-halflings-regular.svg	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5d4fe6c20d368%22	https://workupload.com/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Work/workupload.com/fonts/fontawesome-webfontd41d.eot	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5d4fe6c20d368%22	https://workupload.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Work/workupload.com/fonts/fontawesome-webfont3e6e.eot	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:32	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5d4fe6c20e309%22	https://workupload.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Work/workupload.com/fonts/fontawesome-webfont3e6e.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:32	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5d4fe6c20d368%22	https://workupload.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Work/workupload.com/fonts/fontawesome-webfont3e6e.ttf	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:32	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226c7db-5d4fe6c20d368-gzip%22	https://workupload.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Work/workupload.com/fonts/fontawesome-webfont3e6e.svg	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:32	50084/50084	---M--	200	added ('OK')	font/woff2	etag:%22c3a4-5d7e53ef7643d%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300.woff2	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:32	64952/64952	---M--	200	added ('OK')	font/woff	etag:%22fdb8-5d7e53ef7643d%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300.woff	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:33	50240/50240	---M--	200	added ('OK')	font/woff2	etag:%22c440-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-regular.woff2	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-regular.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:33	65244/65244	---M--	200	added ('OK')	font/woff	etag:%22fedc-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-regular.woff	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-regular.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:33	54696/54696	---M--	200	added ('OK')	font/woff2	etag:%22d5a8-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300italic.woff2	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300italic.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:33	70440/70440	---M--	200	added ('OK')	font/woff	etag:%2211328-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300italic.woff	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-300italic.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:34	50460/50460	---M--	200	added ('OK')	font/woff2	etag:%22c51c-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-500.woff2	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-500.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:34	65492/65492	---M--	200	added ('OK')	font/woff	etag:%22ffd4-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-500.woff	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-500.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:34	50196/50196	---M--	200	added ('OK')	font/woff2	etag:%22c414-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-700.woff2	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-700.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:34	65292/65292	---M--	200	added ('OK')	font/woff	etag:%22ff0c-5d7e53ef773dd%22	https://workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-700.woff	C:/My%20Web%20Sites/Work/workupload.com/fonts/roboto-v29-vietnamese_latin-ext_latin_greek-ext_greek_cyrillic-ext_cyrillic-700.woff	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:34	6454/6454	---M-Z	200	added ('OK')	image/svg+xml	etag:%221936-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/workupload_logo_medium.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/workupload_logo_medium.svg	(from https://workupload.com/)
14:29:35	8271/8271	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202022%2013:29:35%20GMT	https://workupload.com/requestPassword	C:/My%20Web%20Sites/Work/workupload.com/requestPassword.html	(from https://workupload.com/login)
14:29:35	352/352	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:35%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/login)
14:29:35	352/352	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:35%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/login)
14:29:36	384/384	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:36%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/legal/privacy)
14:29:36	384/384	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:36%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/legal/privacy)
14:29:36	376/376	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:36%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/legal/terms)
14:29:37	376/376	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:37%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/legal/terms)
14:29:37	356/356	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:37%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/signUp)
14:29:37	356/356	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:37%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/signUp)
14:29:38	348/348	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:38%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/help)
14:29:38	348/348	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:38%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/help)
14:29:38	2311/2311	---M-Z	200	added ('OK')	image/svg+xml	etag:%22907-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/workupload_logo_small.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/workupload_logo_small.svg	(from https://workupload.com/)
14:29:38	344/344	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:38%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/faq)
14:29:38	344/344	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:38%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/faq)
14:29:39	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:39%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/contact)
14:29:39	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:39%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/contact)
14:29:39	1973/1973	---M-Z	200	added ('OK')	image/svg+xml	etag:%227b5-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/features/archive.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/features/archive.svg	(from https://workupload.com/about)
14:29:39	2433/2433	---M-Z	200	added ('OK')	image/svg+xml	etag:%22981-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/features/bomb.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/features/bomb.svg	(from https://workupload.com/about)
14:29:40	1979/1979	---M-Z	200	added ('OK')	image/svg+xml	etag:%227bb-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/features/history.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/features/history.svg	(from https://workupload.com/about)
14:29:40	1192/1192	---M-Z	200	added ('OK')	image/svg+xml	etag:%224a8-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/features/chart.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/features/chart.svg	(from https://workupload.com/about)
14:29:40	1351/1351	---M-Z	200	added ('OK')	image/svg+xml	etag:%22547-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/features/lock.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/features/lock.svg	(from https://workupload.com/about)
14:29:40	1602/1602	---M-Z	200	added ('OK')	image/svg+xml	etag:%22642-5d4fe6c20c3c8-gzip%22	https://workupload.com/bundles/app/img/features/rocket.svg	C:/My%20Web%20Sites/Work/workupload.com/bundles/app/img/features/rocket.svg	(from https://workupload.com/about)
14:29:41	352/352	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:41%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/about)
14:29:41	352/352	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:41%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/about)
14:29:41	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:41%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/imprint)
14:29:41	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:41%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/imprint)
14:29:42	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5d4fe6c20e309%22	https://workupload.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/Work/workupload.com/fonts/fontawesome-webfont3e6e.woff2	(from https://workupload.com/css/4280ebd.css?v=KUUBLAOP)
14:29:42	392/392	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:42%20GMT	https://workupload.com/language/en	C:/My%20Web%20Sites/Work/workupload.com/language/en	(from https://workupload.com/requestPassword)
14:29:42	392/392	---MC-	302	error ('Found')	text/html	date:Thu,%2017%20Feb%202022%2013:29:42%20GMT	https://workupload.com/language/de	C:/My%20Web%20Sites/Work/workupload.com/language/de	(from https://workupload.com/requestPassword)
